Issue Group,Issue ID,Issue,CUSIP,Maturity Date,Dated Date,Fund,Fund Description,Tax Status,Coupon Rate,Interest,Principal,Sum,Pay Date
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,11623,0,11623,07/01/2029
Utility Revenue,620,2020 Util,590545R76,07/01/2043,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,102703,0,102703,07/01/2029
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,28452,0,28452,07/01/2029
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,35572,0,35572,07/01/2029
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,8893,0,8893,07/01/2029
Utility Revenue,620,2020 Util,590545R84,07/01/2044,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,78583,0,78583,07/01/2029
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-ELC,Utility Systems Bond Redemption - Electric,,4.000,70151,0,70151,07/01/2029
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-GAS,Utility Systems Bond Redemption - Gas,,4.000,68493,0,68493,07/01/2029
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-WTR,Utility Systems Bond Redemption - Water,,4.000,337794,0,337794,07/01/2029
Utility Revenue,618,2020 Util Ref,590545R92,07/01/2034,12/10/2020,3205-WW,Utility Systems Bond Redemption - Wastewater,,4.000,277062,0,277062,07/01/2029
Utility Revenue,514,2008 Util,590545RU5,07/01/2029,05/29/2008,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.250,856,32594,33450,07/01/2029
Utility Revenue,514,2008 Util,590545RU5,07/01/2029,05/29/2008,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.250,1291,49192,50483,07/01/2029
Utility Revenue,514,2008 Util,590545RU5,07/01/2029,05/29/2008,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.250,3497,133214,136711,07/01/2029
Utility Revenue,625,2021 Util,590545S91,07/01/2029,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,2450,98000,100450,07/01/2029
Utility Revenue,625,2021 Util,590545S91,07/01/2029,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,2312,92500,94812,07/01/2029
Utility Revenue,625,2021 Util,590545S91,07/01/2029,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,10408,416300,426708,07/01/2029
Utility Revenue,625,2021 Util,590545S91,07/01/2029,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,9830,393200,403030,07/01/2029
Utility Revenue,625,2021 Util,590545T25,07/01/2030,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,3675,0,3675,07/01/2029
Utility Revenue,625,2021 Util,590545T25,07/01/2030,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,3469,0,3469,07/01/2029
Utility Revenue,625,2021 Util,590545T25,07/01/2030,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,15611,0,15611,07/01/2029
Utility Revenue,625,2021 Util,590545T25,07/01/2030,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,14745,0,14745,07/01/2029
Utility Revenue,625,2021 Util,590545T33,07/01/2031,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,4900,0,4900,07/01/2029
Utility Revenue,625,2021 Util,590545T33,07/01/2031,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,4625,0,4625,07/01/2029
Utility Revenue,625,2021 Util,590545T33,07/01/2031,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,20815,0,20815,07/01/2029
Utility Revenue,625,2021 Util,590545T33,07/01/2031,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,19660,0,19660,07/01/2029
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,4900,0,4900,07/01/2029
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,4625,0,4625,07/01/2029
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,20815,0,20815,07/01/2029
Utility Revenue,625,2021 Util,590545T41,07/01/2032,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,19660,0,19660,07/01/2029
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,4900,0,4900,07/01/2029
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,4625,0,4625,07/01/2029
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,20815,0,20815,07/01/2029
Utility Revenue,625,2021 Util,590545T58,07/01/2033,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,19660,0,19660,07/01/2029
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,2940,0,2940,07/01/2029
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,2775,0,2775,07/01/2029
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,12489,0,12489,07/01/2029
Utility Revenue,625,2021 Util,590545T66,07/01/2034,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,11796,0,11796,07/01/2029
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,1470,0,1470,07/01/2029
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,1388,0,1388,07/01/2029
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,6244,0,6244,07/01/2029
Utility Revenue,625,2021 Util,590545T74,07/01/2035,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,5898,0,5898,07/01/2029
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,27918,0,27918,07/01/2029
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,26351,0,26351,07/01/2029
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,118593,0,118593,07/01/2029
Utility Revenue,625,2021 Util,590545T82,07/01/2045,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,112013,0,112013,07/01/2029
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,73856,0,73856,07/01/2029
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,178044,0,178044,07/01/2029
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,484147,0,484147,07/01/2029
Utility Revenue,626,2021 Util Ref,590545T90,07/01/2035,05/27/2021,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,161353,0,161353,07/01/2029
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,87400,0,87400,07/01/2029
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,106700,0,106700,07/01/2029
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,592200,0,592200,07/01/2029
Utility Revenue,557,2013 Util,590545TY5,07/01/2037,06/05/2013,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,159500,0,159500,07/01/2029
